case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
226,5,1,21,ADV-0767,Pest Control,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-028/production-backlog-028-qwen27-nos-adv0767-v1.yml
227,5,2,21,ADV-0767,Pest Control,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-028/production-backlog-028-gptoss-ee-adv0767-v1.yml
228,5,3,21,ADV-0767,Pest Control,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-028/production-backlog-028-gemma-gmpb-adv0767-v1.yml
229,5,4,21,ADV-0767,Pest Control,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-combat-adv0767-v1.yml
230,5,5,21,ADV-0767,Pest Control,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-social-adv0767-v1.yml
231,5,6,21,ADV-0767,Pest Control,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-investigation-adv0767-v1.yml
232,5,7,21,ADV-0767,Pest Control,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-structural-openness-adv0767-v1.yml
233,5,8,21,ADV-0767,Pest Control,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-darkness-adv0767-v1.yml
234,5,9,21,ADV-0767,Pest Control,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-player-beginner-adv0767-v1.yml
235,5,10,21,ADV-0767,Pest Control,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-gmbs-adv0767-v1.yml
236,5,11,21,ADV-0767,Pest Control,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-028/production-backlog-028-qwen-seriousness-adv0767-v1.yml
237,5,12,21,ADV-0767,Pest Control,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,1,Levels,levels-v2.1,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-levels-adv0767-v1.yml
238,5,13,22,ADV-0768,Secret Tombs,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,2,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-028/production-backlog-028-qwen27-nos-adv0768-v1.yml
239,5,14,22,ADV-0768,Secret Tombs,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,2,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-028/production-backlog-028-gptoss-ee-adv0768-v1.yml
240,5,15,22,ADV-0768,Secret Tombs,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,2,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-028/production-backlog-028-gemma-gmpb-adv0768-v1.yml
241,5,16,22,ADV-0768,Secret Tombs,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,2,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-combat-adv0768-v1.yml
