case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
406,8,1,36,ADV-0782,The Daydream,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,16,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-028/production-backlog-028-qwen27-nos-adv0782-v1.yml
407,8,2,36,ADV-0782,The Daydream,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,16,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-028/production-backlog-028-gptoss-ee-adv0782-v1.yml
408,8,3,36,ADV-0782,The Daydream,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,16,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-028/production-backlog-028-gemma-gmpb-adv0782-v1.yml
409,8,4,36,ADV-0782,The Daydream,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,16,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-combat-adv0782-v1.yml
410,8,5,36,ADV-0782,The Daydream,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,16,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-social-adv0782-v1.yml
411,8,6,36,ADV-0782,The Daydream,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,16,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-investigation-adv0782-v1.yml
412,8,7,36,ADV-0782,The Daydream,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,16,Structural Openness,production-base,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-structural-openness-adv0782-v1.yml
413,8,8,36,ADV-0782,The Daydream,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,16,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-darkness-adv0782-v1.yml
414,8,9,36,ADV-0782,The Daydream,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,16,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-player-beginner-adv0782-v1.yml
415,8,10,36,ADV-0782,The Daydream,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,16,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-gmbs-adv0782-v1.yml
416,8,11,36,ADV-0782,The Daydream,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,16,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-028/production-backlog-028-qwen-seriousness-adv0782-v1.yml
417,8,12,36,ADV-0782,The Daydream,The Seeker's Guide to Twisted Taverns,Eldermancy LLC,16,Levels,levels-v2.1,qwen,base,experiments/production-backlog-028/production-backlog-028-qwen-levels-adv0782-v1.yml
