case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
61,2,1,6,ADV-0788,The Winter-horn,Keepers of the Elven-Rings,Free League Publishing,7,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-031/production-backlog-031-qwen27-nos-adv0788-v1.yml
62,2,2,6,ADV-0788,The Winter-horn,Keepers of the Elven-Rings,Free League Publishing,7,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-031/production-backlog-031-gptoss-ee-adv0788-v1.yml
63,2,3,6,ADV-0788,The Winter-horn,Keepers of the Elven-Rings,Free League Publishing,7,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-031/production-backlog-031-gemma-gmpb-adv0788-v1.yml
64,2,4,6,ADV-0788,The Winter-horn,Keepers of the Elven-Rings,Free League Publishing,7,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-combat-adv0788-v1.yml
65,2,5,6,ADV-0788,The Winter-horn,Keepers of the Elven-Rings,Free League Publishing,7,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-social-adv0788-v1.yml
66,2,6,6,ADV-0788,The Winter-horn,Keepers of the Elven-Rings,Free League Publishing,7,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-investigation-adv0788-v1.yml
67,2,7,6,ADV-0788,The Winter-horn,Keepers of the Elven-Rings,Free League Publishing,7,Structural Openness,production-base,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-structural-openness-adv0788-v1.yml
68,2,8,6,ADV-0788,The Winter-horn,Keepers of the Elven-Rings,Free League Publishing,7,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-darkness-adv0788-v1.yml
69,2,9,6,ADV-0788,The Winter-horn,Keepers of the Elven-Rings,Free League Publishing,7,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-player-beginner-adv0788-v1.yml
70,2,10,6,ADV-0788,The Winter-horn,Keepers of the Elven-Rings,Free League Publishing,7,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-gmbs-adv0788-v1.yml
71,2,11,6,ADV-0788,The Winter-horn,Keepers of the Elven-Rings,Free League Publishing,7,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-031/production-backlog-031-qwen-seriousness-adv0788-v1.yml
72,2,12,6,ADV-0788,The Winter-horn,Keepers of the Elven-Rings,Free League Publishing,7,Levels,levels-v2.1,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-levels-adv0788-v1.yml
73,2,13,7,ADV-0789,The Old Dwarf-mines,Ruins of Eriador,Free League Publishing,6,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-031/production-backlog-031-qwen27-nos-adv0789-v1.yml
74,2,14,7,ADV-0789,The Old Dwarf-mines,Ruins of Eriador,Free League Publishing,6,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-031/production-backlog-031-gptoss-ee-adv0789-v1.yml
75,2,15,7,ADV-0789,The Old Dwarf-mines,Ruins of Eriador,Free League Publishing,6,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-031/production-backlog-031-gemma-gmpb-adv0789-v1.yml
76,2,16,7,ADV-0789,The Old Dwarf-mines,Ruins of Eriador,Free League Publishing,6,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-combat-adv0789-v1.yml
77,2,17,7,ADV-0789,The Old Dwarf-mines,Ruins of Eriador,Free League Publishing,6,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-social-adv0789-v1.yml
78,2,18,7,ADV-0789,The Old Dwarf-mines,Ruins of Eriador,Free League Publishing,6,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-investigation-adv0789-v1.yml
79,2,19,7,ADV-0789,The Old Dwarf-mines,Ruins of Eriador,Free League Publishing,6,Structural Openness,production-base,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-structural-openness-adv0789-v1.yml
