case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
235,5,1,21,ADV-0803,Relief from Slavery,Moria: Shadow of Khazad-dûm,Free League Publishing,5,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-031/production-backlog-031-qwen27-nos-adv0803-v1.yml
236,5,2,21,ADV-0803,Relief from Slavery,Moria: Shadow of Khazad-dûm,Free League Publishing,5,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-031/production-backlog-031-gptoss-ee-adv0803-v1.yml
237,5,3,21,ADV-0803,Relief from Slavery,Moria: Shadow of Khazad-dûm,Free League Publishing,5,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-031/production-backlog-031-gemma-gmpb-adv0803-v1.yml
238,5,4,21,ADV-0803,Relief from Slavery,Moria: Shadow of Khazad-dûm,Free League Publishing,5,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-combat-adv0803-v1.yml
239,5,5,21,ADV-0803,Relief from Slavery,Moria: Shadow of Khazad-dûm,Free League Publishing,5,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-social-adv0803-v1.yml
240,5,6,21,ADV-0803,Relief from Slavery,Moria: Shadow of Khazad-dûm,Free League Publishing,5,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-investigation-adv0803-v1.yml
241,5,7,21,ADV-0803,Relief from Slavery,Moria: Shadow of Khazad-dûm,Free League Publishing,5,Structural Openness,production-base,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-structural-openness-adv0803-v1.yml
242,5,8,21,ADV-0803,Relief from Slavery,Moria: Shadow of Khazad-dûm,Free League Publishing,5,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-darkness-adv0803-v1.yml
243,5,9,21,ADV-0803,Relief from Slavery,Moria: Shadow of Khazad-dûm,Free League Publishing,5,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-player-beginner-adv0803-v1.yml
244,5,10,21,ADV-0803,Relief from Slavery,Moria: Shadow of Khazad-dûm,Free League Publishing,5,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-gmbs-adv0803-v1.yml
245,5,11,21,ADV-0803,Relief from Slavery,Moria: Shadow of Khazad-dûm,Free League Publishing,5,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-031/production-backlog-031-qwen-seriousness-adv0803-v1.yml
246,5,12,21,ADV-0803,Relief from Slavery,Moria: Shadow of Khazad-dûm,Free League Publishing,5,Levels,levels-v2.1,qwen,base,experiments/production-backlog-031/production-backlog-031-qwen-levels-adv0803-v1.yml
