case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
241,5,1,21,ADV-0718,Nightmare Lodge of the Insane Armiger,The Dread Dungeononomicon,Raging Swan Press,10,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-029/production-backlog-029-qwen27-nos-adv0718-v1.yml
242,5,2,21,ADV-0718,Nightmare Lodge of the Insane Armiger,The Dread Dungeononomicon,Raging Swan Press,10,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-029/production-backlog-029-gptoss-ee-adv0718-v1.yml
243,5,3,21,ADV-0718,Nightmare Lodge of the Insane Armiger,The Dread Dungeononomicon,Raging Swan Press,10,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-029/production-backlog-029-gemma-gmpb-adv0718-v1.yml
244,5,4,21,ADV-0718,Nightmare Lodge of the Insane Armiger,The Dread Dungeononomicon,Raging Swan Press,10,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-combat-adv0718-v1.yml
245,5,5,21,ADV-0718,Nightmare Lodge of the Insane Armiger,The Dread Dungeononomicon,Raging Swan Press,10,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-social-adv0718-v1.yml
246,5,6,21,ADV-0718,Nightmare Lodge of the Insane Armiger,The Dread Dungeononomicon,Raging Swan Press,10,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-investigation-adv0718-v1.yml
247,5,7,21,ADV-0718,Nightmare Lodge of the Insane Armiger,The Dread Dungeononomicon,Raging Swan Press,10,Structural Openness,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-structural-openness-adv0718-v1.yml
248,5,8,21,ADV-0718,Nightmare Lodge of the Insane Armiger,The Dread Dungeononomicon,Raging Swan Press,10,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-darkness-adv0718-v1.yml
249,5,9,21,ADV-0718,Nightmare Lodge of the Insane Armiger,The Dread Dungeononomicon,Raging Swan Press,10,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-player-beginner-adv0718-v1.yml
250,5,10,21,ADV-0718,Nightmare Lodge of the Insane Armiger,The Dread Dungeononomicon,Raging Swan Press,10,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-gmbs-adv0718-v1.yml
251,5,11,21,ADV-0718,Nightmare Lodge of the Insane Armiger,The Dread Dungeononomicon,Raging Swan Press,10,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-029/production-backlog-029-qwen-seriousness-adv0718-v1.yml
252,5,12,21,ADV-0718,Nightmare Lodge of the Insane Armiger,The Dread Dungeononomicon,Raging Swan Press,10,Levels,levels-v2.1,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-levels-adv0718-v1.yml
253,5,13,22,ADV-0719,Onyx Prison of the Demon King,The Dread Dungeononomicon,Raging Swan Press,10,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-029/production-backlog-029-qwen27-nos-adv0719-v1.yml
254,5,14,22,ADV-0719,Onyx Prison of the Demon King,The Dread Dungeononomicon,Raging Swan Press,10,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-029/production-backlog-029-gptoss-ee-adv0719-v1.yml
255,5,15,22,ADV-0719,Onyx Prison of the Demon King,The Dread Dungeononomicon,Raging Swan Press,10,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-029/production-backlog-029-gemma-gmpb-adv0719-v1.yml
256,5,16,22,ADV-0719,Onyx Prison of the Demon King,The Dread Dungeononomicon,Raging Swan Press,10,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-combat-adv0719-v1.yml
257,5,17,22,ADV-0719,Onyx Prison of the Demon King,The Dread Dungeononomicon,Raging Swan Press,10,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-social-adv0719-v1.yml
258,5,18,22,ADV-0719,Onyx Prison of the Demon King,The Dread Dungeononomicon,Raging Swan Press,10,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-investigation-adv0719-v1.yml
259,5,19,22,ADV-0719,Onyx Prison of the Demon King,The Dread Dungeononomicon,Raging Swan Press,10,Structural Openness,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-structural-openness-adv0719-v1.yml
260,5,20,22,ADV-0719,Onyx Prison of the Demon King,The Dread Dungeononomicon,Raging Swan Press,10,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-darkness-adv0719-v1.yml
261,5,21,22,ADV-0719,Onyx Prison of the Demon King,The Dread Dungeononomicon,Raging Swan Press,10,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-player-beginner-adv0719-v1.yml
262,5,22,22,ADV-0719,Onyx Prison of the Demon King,The Dread Dungeononomicon,Raging Swan Press,10,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-gmbs-adv0719-v1.yml
263,5,23,22,ADV-0719,Onyx Prison of the Demon King,The Dread Dungeononomicon,Raging Swan Press,10,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-029/production-backlog-029-qwen-seriousness-adv0719-v1.yml
264,5,24,22,ADV-0719,Onyx Prison of the Demon King,The Dread Dungeononomicon,Raging Swan Press,10,Levels,levels-v2.1,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-levels-adv0719-v1.yml
265,5,25,23,ADV-0720,Pit of Unquiet Souls,The Dread Dungeononomicon,Raging Swan Press,12,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-029/production-backlog-029-qwen27-nos-adv0720-v1.yml
266,5,26,23,ADV-0720,Pit of Unquiet Souls,The Dread Dungeononomicon,Raging Swan Press,12,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-029/production-backlog-029-gptoss-ee-adv0720-v1.yml
267,5,27,23,ADV-0720,Pit of Unquiet Souls,The Dread Dungeononomicon,Raging Swan Press,12,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-029/production-backlog-029-gemma-gmpb-adv0720-v1.yml
268,5,28,23,ADV-0720,Pit of Unquiet Souls,The Dread Dungeononomicon,Raging Swan Press,12,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-combat-adv0720-v1.yml
269,5,29,23,ADV-0720,Pit of Unquiet Souls,The Dread Dungeononomicon,Raging Swan Press,12,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-social-adv0720-v1.yml
270,5,30,23,ADV-0720,Pit of Unquiet Souls,The Dread Dungeononomicon,Raging Swan Press,12,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-investigation-adv0720-v1.yml
271,5,31,23,ADV-0720,Pit of Unquiet Souls,The Dread Dungeononomicon,Raging Swan Press,12,Structural Openness,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-structural-openness-adv0720-v1.yml
272,5,32,23,ADV-0720,Pit of Unquiet Souls,The Dread Dungeononomicon,Raging Swan Press,12,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-darkness-adv0720-v1.yml
273,5,33,23,ADV-0720,Pit of Unquiet Souls,The Dread Dungeononomicon,Raging Swan Press,12,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-029/production-backlog-029-qwen-player-beginner-adv0720-v1.yml
